id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Arrival,Rating,Fare,Seat_Available
3568,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:30,05h 00m,22:30,4.2,524.0,11 Seats available
3569,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:30,05h 00m,22:30,3.5,524.0,10 Seats available
3570,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Greenline,Volvo A/C Seater (2+2),18:05,05h 00m,23:05,4.3,524.0,33 Seats available
3571,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),18:40,04h 45m,23:25,4.2,524.0,20 Seats available
3572,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,04h 45m,00:15,3.3,550.0,3 Seats available
3573,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Maharani Express,A/C Seater / Sleeper (2+2),15:30,05h 15m,20:45,2.3,630.0,18 Seats available
3574,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Maharani Express,NON A/C Seater / Sleeper (2+2),17:00,04h 45m,21:45,2.3,675.0,56 Seats available
3575,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Maharani Travels,NON AC Seater / Sleeper 2+1,17:05,04h 55m,22:00,2.9,600.0,14 Seats available
3576,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Pariwartan Bus Service,NON A/C Seater / Sleeper (2+2),18:30,06h 00m,00:30,2.3,500.0,54 Seats available
3577,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Beauty Travels,NON A/C Seater / Sleeper (2+2),20:20,04h 10m,00:30,3.6,500.0,32 Seats available
3578,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Pammi Travels,NON A/C Sleeper (2+1),21:15,05h 15m,02:30,1.4,999.0,17 Seats available
3579,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Tulsi Travel,NON A/C Seater / Sleeper (2+2),14:45,02h 05m,16:50,2.9,899.0,39 Seats available
3580,Kolkata to Asansol (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Maharani Travels,A/C Seater / Sleeper (2+1),21:05,04h 55m,02:00,0.0,800.0,12 Seats available
3581,Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra,WBTC (CTC) HABRA - DIGHA (AC-VOLVO) - 89|12:30,Volvo AC Seater (2+2),12:30,04h 45m,17:15,3.3,460.0,18 Seats available
3582,Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra,WBTC (CTC) HABRA-DIGHA via Bally - 26|12:50,Non AC Seater (2+3),12:50,05h 45m,18:35,4.0,179.0,41 Seats available
3583,Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra,WBTC (CTC) HABRA-DIGHA via Bally - 26|13:25,Non AC Seater (2+3),13:25,05h 45m,19:10,3.3,179.0,47 Seats available
3584,Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra,WBTC (CTC) HABRA-DIGHA via Bally - 26|14:50,Non AC Seater (2+3),14:50,05h 45m,20:35,2.9,179.0,45 Seats available
3585,Digha to Habra,https://www.redbus.in/bus-tickets/digha-to-habra,SBSTC-DIGHA - HABRA - 13:40 (DIGHA DEPOT) - 522,Non AC Seater (2+3),13:40,07h 00m,20:40,3.8,188.0,52 Seats available
3586,Haldia to Barasat (West Bengal),https://www.redbus.in/bus-tickets/haldia-to-barasat-west-bengal,WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,03h 15m,20:00,3.8,113.0,27 Seats available
3587,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - KOLKATA - 13:00 (Haldia Depot) - 635,Non AC Seater (2+3),13:00,03h 00m,16:00,3.5,110.0,46 Seats available
3588,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - KOLKATA - ALL STOP - 13:30 (Haldia Depot) - 629,Non AC Seater (2+3),13:30,03h 00m,16:30,4.2,110.0,46 Seats available
3589,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - KOLKATA - 14:00 (Haldia Depot) - 640,Non AC Seater (2+3),14:00,03h 00m,17:00,4.3,110.0,46 Seats available
3590,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - KOLKATA - 15:00 (Haldia Depot) - 641,Non AC Seater (2+3),15:00,03h 00m,18:00,3.8,110.0,38 Seats available
3591,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - KOLKATA - 16:05 (HALDIA DEPOT) - 1328,Non AC Seater (2+3),16:05,03h 00m,19:05,3.6,110.0,26 Seats available
3592,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,SBSTC-HALDIA - KOLKATA - ALL STOP - 17:30 (HLD DEPOT) - 630,Non AC Seater (2+3),17:30,03h 00m,20:30,3.8,110.0,9 Seats available
3593,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata,WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,02h 45m,19:30,4.0,97.0,26 Seats available
3594,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 12:35 (BWN DEPOT) - 1050,Non AC Seater (2+3),12:35,02h 00m,14:35,3.8,95.0,52 Seats available
3595,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 13:00 (KALNA DEPOT) - 113,Non AC Seater (2+3),13:00,02h 00m,15:00,4.1,100.0,48 Seats available
3596,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 13:30 (BWN DEPOT) - 114,Non AC Seater (2+3),13:30,02h 00m,15:30,4.2,100.0,50 Seats available
3597,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 14:00 - 2912,Non AC Seater (2+3),14:00,02h 00m,16:00,3.5,95.0,52 Seats available
3598,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 14:00 (BWN DEPOT) - 457,Non AC Seater (2+3),14:00,02h 00m,16:00,4.2,100.0,37 Seats available
3599,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 14:00 (BWN DEPOT) - 83,Non AC Seater (2+3),14:00,02h 00m,16:00,3.0,95.0,46 Seats available
3600,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - CHAKTA - 14:15 (KALNA DEPOT) - 1060,Non AC Seater (2+3),14:15,02h 00m,16:15,4.2,95.0,52 Seats available
3601,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - KIRNAHAR - 14:35 (BWN DEPOT) - 1047,Non AC Seater (2+3),14:35,02h 00m,16:35,2.3,95.0,51 Seats available
3602,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 15:00 (BWN DEPOT) - 707,Non AC Seater (2+3),15:00,02h 00m,17:00,4.5,100.0,31 Seats available
3603,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 15:10 - 2494,Non AC Seater (2+3),15:10,02h 00m,17:10,4.0,95.0,52 Seats available
3604,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - LANGALHATA - 15:15 (BWN DEPOT) - 1849,Non AC Seater (2+3),15:15,02h 00m,17:15,4.3,95.0,52 Seats available
3605,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 15:30 (BWN DEPOT) - 116,Non AC Seater (2+3),15:30,02h 00m,17:30,4.2,100.0,28 Seats available
3606,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - KANDI - VIA - FUTISANKO - 15:45 (BWN D - 3968,Non AC Seater (2+3),15:45,02h 00m,17:45,3.8,95.0,52 Seats available
3607,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BERHAMPUR - VIA - FUTISANKO - 15:45 (BWN - 3757,Express Non AC Seater 2+3,15:45,02h 00m,17:45,3.8,95.0,52 Seats available
3608,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - KANDRA - 16:00 (BWN DEPOT) - 689,Non AC Seater (2+3),16:00,02h 00m,18:00,4.1,95.0,48 Seats available
3609,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 16:00 (BWN DEPOT) - 117,Non AC Seater (2+3),16:00,02h 00m,18:00,3.9,100.0,24 Seats available
3610,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,02h 00m,18:35,2.8,95.0,48 Seats available
3611,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - ASANSOL - L/S - 17:00 (ASANSOL DEPOT) - 769,Non AC Seater (2+3),17:00,02h 00m,19:00,2.7,95.0,48 Seats available
3612,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 17:00 (BWN DEPOT) - 118,Non AC Seater (2+3),17:00,02h 00m,19:00,3.7,100.0,6 Seats available
3613,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - DINANATHPUR - VIA - BURDWAN - 17:30 (BWN - 2952,Non AC Seater (2+3),17:30,02h 00m,19:30,2.7,95.0,51 Seats available
3614,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 17:30 (BWN DEPOT) - 465,Non AC Seater (2+3),17:30,02h 00m,19:30,3.7,100.0,4 Seats available
3615,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 18:15 (BWN DEPOT) - 96,Non AC Seater (2+3),18:15,02h 00m,20:15,3.2,95.0,45 Seats available
3616,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - A/C - 18:45 (BWN DEPOT) - 97,AC Seater (2+2),18:45,02h 00m,20:45,3.5,180.0,30 Seats available
3617,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - A/C - 18:45 (BWN DEPOT) - 1674,AC Seater (2+2),18:45,02h 00m,20:45,3.3,200.0,3 Seats available
3618,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 19:30 (BWN DEPOT) - 120,Non AC Seater (2+3),19:30,02h 00m,21:30,3.4,100.0,4 Seats available
3619,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 20:00 (BWN DEPOT) - 103,Non AC Seater (2+3),20:00,02h 00m,22:00,4.1,95.0,48 Seats available
3620,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,Volvo A/C Seater (2+2),12:15,01h 45m,14:00,4.9,429.0,34 Seats available
3621,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),12:15,02h 00m,14:15,4.3,429.0,34 Seats available
3622,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),12:15,02h 00m,14:15,3.8,429.0,45 Seats available
3623,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,Volvo A/C Seater (2+2),12:30,02h 35m,15:05,4.6,429.0,33 Seats available
3624,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),13:00,02h 15m,15:15,4.6,429.0,45 Seats available
3625,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline (Karunamoyee),Volvo A/C Seater (2+2),13:00,02h 30m,15:30,3.6,429.0,24 Seats available
3626,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,PALLY DUTH PARIBAHAN,A/C Seater (2+3),15:20,02h 40m,18:00,4.3,200.0,28 Seats available
3627,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline (Karunamoyee),Volvo A/C Seater (2+2),13:01,02h 29m,15:30,4.3,429.0,26 Seats available
3628,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:00,02h 20m,16:20,4.0,429.0,23 Seats available
3629,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),14:00,02h 00m,16:00,4.4,429.0,30 Seats available
3630,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:00,02h 20m,16:20,4.3,429.0,23 Seats available
3631,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,Volvo A/C Seater (2+2),14:30,02h 15m,16:45,4.2,429.0,35 Seats available
3632,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline (Karunamoyee),Volvo A/C Seater (2+2),15:00,02h 35m,17:35,4.3,429.0,21 Seats available
3633,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline (Karunamoyee),Volvo A/C Seater (2+2),15:00,02h 35m,17:35,4.0,429.0,34 Seats available
3634,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),15:30,01h 30m,17:00,4.6,429.0,45 Seats available
3635,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Express Line (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),15:45,02h 15m,18:00,2.3,429.0,32 Seats available
3636,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Maharani Express,A/C Seater / Sleeper (2+2),15:30,02h 45m,18:15,4.5,630.0,18 Seats available
3637,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Express Line (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),15:45,02h 15m,18:00,2.3,429.0,49 Seats available
3638,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Maharani Express,NON A/C Seater / Sleeper (2+2),17:00,03h 00m,20:00,4.3,675.0,56 Seats available
3639,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),16:00,02h 30m,18:30,4.5,429.0,28 Seats available
3640,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),16:00,01h 50m,17:50,3.5,429.0,21 Seats available
3641,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),16:00,02h 30m,18:30,4.1,429.0,28 Seats available
3642,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),16:40,02h 15m,18:55,4.5,429.0,31 Seats available
3643,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline (Karunamoyee),Volvo A/C Seater (2+2),16:45,02h 35m,19:20,4.3,429.0,28 Seats available
3644,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline (Karunamoyee),Volvo A/C Seater (2+2),16:45,02h 35m,19:20,5.0,429.0,26 Seats available
3645,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),17:00,02h 15m,19:15,2.3,429.0,49 Seats available
3646,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Maharani Express,Tata A/C Seater Executive Luxury (2+2),19:30,02h 45m,22:15,4.5,1080.0,31 Seats available
3647,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),17:00,02h 15m,19:15,4.4,429.0,49 Seats available
3648,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Express Line,Volvo A/C Seater (2+2),17:20,02h 10m,19:30,4.6,429.0,39 Seats available
3649,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:30,02h 30m,20:00,5.0,429.0,11 Seats available
3650,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:30,02h 30m,20:00,4.3,429.0,11 Seats available
3651,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),18:40,02h 00m,20:40,3.4,429.0,20 Seats available
3652,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,02h 45m,22:15,2.8,400.0,30 Seats available
3653,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,Volvo A/C Seater (2+2),18:05,02h 40m,20:45,2.0,429.0,33 Seats available
3654,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Suman sabir,Non AC Seater (2+3),18:50,03h 10m,22:00,0.0,111.0,61 Seats available
3655,Habra to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/habra-to-nandakumar,WBTC (CTC) HABRA-DIGHA via Bally - 26|12:45,Non AC Seater (2+3),12:45,03h 25m,16:10,3.2,108.0,39 Seats available
3656,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),16:00,08h 00m,00:00,4.3,117.0,44 Seats available
3657,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia,SBSTC-KOLKATA - PURULIA - VIA - ASN - 14:15 (PRL DEPOT) - 292,Non AC Seater (2+3),17:15,06h 45m,00:00,3.5,112.0,50 Seats available
3658,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia,WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|17:00,Volvo AC Seater (2+2),17:00,02h 55m,19:55,3.6,240.0,28 Seats available
3659,Jayrambati (West Bengal) to Barasat (West Bengal),https://www.redbus.in/bus-tickets/jayrambati-west-bengal-to-barasat-west-bengal,WBTC (CTC) HABRA-BARASAT- JOYRAMBATI- BISHNUPUR - 177|14:50,Non AC Seater (2+3),14:50,03h 45m,18:35,3.7,90.0,23 Seats available
3660,Durgapur (West Bengal) to Barasat (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal,SBSTC-DURGAPUR - HABRA - VIA - DUNLOP - 14:05 (DGP DEPOT - 243,Non AC Seater (2+3),14:05,03h 30m,17:35,3.8,155.0,35 Seats available
3661,Durgapur (West Bengal) to Barasat (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal,WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25,03h 00m,17:25,3.6,147.0,44 Seats available
3662,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),13:00,06h 30m,19:30,2.5,250.0,44 Seats available
3663,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia,SBSTC-KOLKATA - PURULIA - VIA - ASN - 14:15 (PRL DEPOT) - 292,Non AC Seater (2+3),14:15,06h 30m,20:45,3.1,250.0,50 Seats available
3664,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia,WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,Volvo AC Seater (2+2),13:45,06h 10m,19:55,3.7,595.0,28 Seats available
3665,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia,City Queen Bus Service,Non AC Seater (2+2),21:30,10h 00m,07:30,2.2,285.0,18 Seats available
3666,Kolkata to Purulia,https://www.redbus.in/bus-tickets/kolkata-to-purulia,City Queen Bus Service,Non AC Seater (2+2),20:50,08h 10m,05:00,2.3,250.0,14 Seats available
3667,Habra to Kolaghat,https://www.redbus.in/bus-tickets/habra-to-kolaghat,WBTC (CTC) HABRA-DIGHA via Bally - 26|12:45,Non AC Seater (2+3),12:45,02h 55m,15:40,4.6,87.0,39 Seats available
3668,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,SBSTC-KOLKATA - HALDIA - 13:05 (HALDIA DEPOT) - 4017,Non AC Seater (2+3),13:05,03h 00m,16:05,4.0,110.0,50 Seats available
3669,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,SBSTC-KOLKATA - HALDIA - SPL - 14:05 (Haldia Depot) - 3015,Non AC Seater (2+3),14:05,03h 20m,17:25,3.8,98.0,51 Seats available
3670,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,SBSTC-KOLKATA - HALDIA - A/C - 14:30 (Haldia Depot) - 980,AC Seater (2+2),14:30,03h 00m,17:30,4.1,210.0,34 Seats available
3671,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,SBSTC-KOLKATA - HALDIA - NON STOP - 15:30 (HALDIA DEPOT) - 569,Non AC Seater (2+3),15:30,03h 00m,18:30,4.3,135.0,48 Seats available
3672,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,SBSTC-KOLKATA - HALDIA - 16:30 (Haldia Depot) - 809,Non AC Seater (2+3),16:30,03h 00m,19:30,4.2,110.0,46 Seats available
3673,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,SBSTC-KOLKATA - HALDIA - 17:00 (Haldia Depot) - 3017,Non AC Seater (2+3),17:00,03h 00m,20:00,3.8,110.0,45 Seats available
3674,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565,Non AC Seater (2+3),17:30,03h 00m,20:30,4.2,110.0,38 Seats available
3675,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,SBSTC-KOLKATA - HALDIA - 18.15 (HALDIA DEPOT) - 566,Non AC Seater (2+3),18:15,03h 00m,21:15,3.3,110.0,18 Seats available
3676,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Gogol City Service,AC Seater (2+3),13:30,02h 45m,16:15,4.3,149.0,54 Seats available
3677,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Satadal Travels,A/C Seater (2+2),14:55,03h 20m,18:15,3.8,167.0,33 Seats available
